 "Time [h]","dt_flow [h]","dt_tran [h]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global O2(aq) [mol]","Water Mass [kg]","Air Mass [kg]","Water Mass [kg/h]","Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","O2(aq) [mol]","O2(aq) [mol/h]","tide Water Mass [kg]","tide Air Mass [kg]","tide Water Mass [kg/h]","tide Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","tide O2(aq) [mol]","tide O2(aq) [mol/h]"
  5.11304039E-02  1.29146797E-03  1.29146797E-03  2.49266607E+02  1.95667030E-04  4.11081811E-07  3.15264507E-07  3.07746641E-02 -2.05167218E-02 -4.35471993E-03  5.05227158E-01 -9.13667979E-05  2.49287125E+02  1.34573496E-03  2.39001134E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.37133399E-02  2.58293594E-03  2.58293594E-03  2.49267759E+02  1.95477012E-04  3.85179101E-07  2.89314182E-07  3.05232790E-02 -1.93650407E-02 -4.35493590E-03  4.45880609E-01 -8.36132381E-05  2.49287125E+02  1.40742683E-03  2.38843990E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.45657087E-02  8.52368860E-04  8.52368860E-04  2.49268118E+02  1.95415708E-04  3.77100785E-07  2.81367261E-07  3.04398026E-02 -1.90055412E-02 -4.35500515E-03  4.21765216E-01 -8.12458573E-05  2.49287125E+02  1.42777971E-03  2.38780142E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.62704464E-02  1.70473772E-03  1.70473772E-03  2.49268782E+02  1.95298975E-04  3.62208948E-07  2.66938627E-07  3.02707405E-02 -1.83419593E-02 -4.35513631E-03  3.89257472E-01 -7.69393941E-05  2.49287125E+02  1.46847078E-03  2.38694063E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.68330099E-02  5.62563447E-04  5.62563447E-04  2.49268993E+02  1.95260975E-04  3.57470989E-07  2.62417093E-07  3.02147216E-02 -1.81306958E-02 -4.35517884E-03  3.75537175E-01 -7.55855129E-05  2.49287125E+02  1.48189680E-03  2.38657737E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.79581368E-02  1.12512689E-03  1.12512689E-03  2.49269394E+02  1.95187265E-04  3.48485617E-07  2.53951790E-07  3.01017593E-02 -1.77296618E-02 -4.35526101E-03  3.56434472E-01 -7.30368335E-05  2.49287125E+02  1.50874313E-03  2.38607154E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.83294287E-02  3.71291875E-04  3.71291875E-04  2.49269523E+02  1.95163145E-04  3.45590400E-07  2.51256095E-07  3.00643815E-02 -1.76003822E-02 -4.35528783E-03  3.48188509E-01 -7.22213164E-05  2.49287125E+02  1.51760161E-03  2.38585322E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.90720124E-02  7.42583750E-04  7.42583750E-04  2.49269773E+02  1.95115834E-04  3.39998747E-07  2.46101872E-07  2.99892216E-02 -1.73505323E-02 -4.35534029E-03  3.36460299E-01 -7.06529000E-05  2.49287125E+02  1.53531626E-03  2.38554266E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.93170651E-02  2.45052638E-04  2.45052638E-04  2.49269855E+02  1.95100304E-04  3.38182158E-07  2.44441903E-07  2.99643751E-02 -1.72693359E-02 -4.35535748E-03  3.31342672E-01 -7.01455019E-05  2.49287125E+02  1.54116176E-03  2.38540716E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.95621177E-02  2.45052638E-04  2.45052638E-04  2.49269935E+02  1.95084869E-04  3.36388186E-07  2.42810488E-07  2.99394845E-02 -1.71891300E-02 -4.35537455E-03  3.27300399E-01 -6.96452859E-05  2.49287125E+02  1.54700700E-03  2.38530013E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  5.98071703E-02  2.45052638E-04  2.45052638E-04  2.49270014E+02  1.95069527E-04  3.34616194E-07  2.41206858E-07  2.99145498E-02 -1.71098870E-02 -4.35539149E-03  3.23371589E-01 -6.91520799E-05  2.49287125E+02  1.55285199E-03  2.38519610E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.00522230E-02  2.45052638E-04  2.45052638E-04  2.49270092E+02  1.95054277E-04  3.32865606E-07  2.39629635E-07  2.98895709E-02 -1.70315863E-02 -4.35540832E-03  3.19526082E-01 -6.86657501E-05  2.49287125E+02  1.55869673E-03  2.38509427E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
