Date,WT,Rate,Vol_rate
15-Apr-2012 17:00:00,2.97867398,0.0142747999999999,0.00356869999999998
15-Apr-2012 18:00:00,2.99294878,0.0314451999999994,0.00786129999999985
15-Apr-2012 19:00:00,3.02439398,0.0509778000000001,0.01274445
15-Apr-2012 20:00:00,3.07537178,-0.0170179999999993,-0.00425449999999983
15-Apr-2012 21:00:00,3.05835378,-0.0278638000000004,-0.00696595000000011
15-Apr-2012 22:00:00,3.03048998,-0.0218948000000001,-0.00547370000000003
15-Apr-2012 23:00:00,3.00859518,-0.0157733999999996,-0.0039433499999999
16-Apr-2012 00:00:00,2.99282178,-0.00965200000000088,-0.00241300000000022
16-Apr-2012 01:00:00,2.98316978,-0.0093725999999994,-0.00234314999999985
16-Apr-2012 02:00:00,2.97379718,-0.00535939999999968,-0.00133984999999992
16-Apr-2012 03:00:00,2.96843778,-0.00695960000000051,-0.00173990000000013
16-Apr-2012 04:00:00,2.96147818,-0.00363219999999931,-0.000908049999999827
16-Apr-2012 05:00:00,2.95784598,0.00850899999999921,0.0021272499999998
16-Apr-2012 06:00:00,2.96635498,0.0315976000000004,0.00789940000000011
16-Apr-2012 07:00:00,2.99795258,0.0681482000000004,0.0170370500000001
16-Apr-2012 08:00:00,3.06610078,0.0140715999999994,0.00351789999999985
16-Apr-2012 09:00:00,3.08017238,-0.0342646000000002,-0.00856615000000005
16-Apr-2012 10:00:00,3.04590778,-0.0269494000000003,-0.00673735000000009
16-Apr-2012 11:00:00,3.01895838,-0.0204723999999996,-0.0051180999999999
16-Apr-2012 12:00:00,2.99848598,-0.0157733999999992,-0.00394334999999979
16-Apr-2012 13:00:00,2.98271258,-0.0121920000000006,-0.00304800000000016
16-Apr-2012 14:00:00,2.97052058,-0.00772159999999955,-0.00193039999999989
16-Apr-2012 15:00:00,2.96279898,-0.00934720000000011,-0.00233680000000003
16-Apr-2012 16:00:00,2.95345178,-0.00622300000000031,-0.00155575000000008
16-Apr-2012 17:00:00,2.94722878,-0.00307339999999989,-0.000768349999999973
16-Apr-2012 18:00:00,2.94415538,0.0168656000000005,0.00421640000000012
16-Apr-2012 19:00:00,2.96102098,0.0376173999999998,0.00940434999999995
16-Apr-2012 20:00:00,2.99863838,0.0685292000000004,0.0171323000000001
16-Apr-2012 21:00:00,3.06716758,-0.0183642000000006,-0.00459105000000015
16-Apr-2012 22:00:00,3.04880338,-0.0284480000000005,-0.00711200000000012
16-Apr-2012 23:00:00,3.02035538,-0.0224028000000001,-0.00560070000000001
17-Apr-2012 00:00:00,2.99795258,-0.0159003999999996,-0.0039750999999999
17-Apr-2012 01:00:00,2.98205218,-0.0122682000000007,-0.00306705000000018
17-Apr-2012 02:00:00,2.96978398,-0.00952499999999912,-0.00238124999999978
17-Apr-2012 03:00:00,2.96025898,-0.00782320000000025,-0.00195580000000006
17-Apr-2012 04:00:00,2.95243578,-0.00830580000000003,-0.00207645000000001
17-Apr-2012 05:00:00,2.94412998,-0.00662940000000001,-0.00165735
17-Apr-2012 06:00:00,2.93750058,0.00647700000000029,0.00161925000000007
17-Apr-2012 07:00:00,2.94397758,0.0321563999999994,0.00803909999999985
17-Apr-2012 08:00:00,2.97613398,0.0249682000000004,0.00624205000000011
17-Apr-2012 09:00:00,3.00110218,-0.00157480000000021,-0.000393700000000052
17-Apr-2012 10:00:00,2.99952738,-0.0265938000000001,-0.00664845000000003
17-Apr-2012 11:00:00,2.97293358,-0.0231139999999996,-0.00577849999999991
17-Apr-2012 12:00:00,2.94981958,-0.0158242,-0.00395604999999999
17-Apr-2012 13:00:00,2.93399538,-0.0107696000000006,-0.00269240000000015
17-Apr-2012 14:00:00,2.92322578,-0.0101599999999999,-0.00253999999999999
17-Apr-2012 15:00:00,2.91306578,-0.00914399999999915,-0.00228599999999979
17-Apr-2012 16:00:00,2.90392178,-0.00868679999999955,-0.00217169999999989
17-Apr-2012 17:00:00,2.89523498,-0.00726440000000128,-0.00181610000000032
17-Apr-2012 18:00:00,2.88797058,-0.00502919999999962,-0.00125729999999991
17-Apr-2012 19:00:00,2.88294138,0.0267461999999998,0.00668654999999996
17-Apr-2012 20:00:00,2.90968758,0.047625,0.01190625
17-Apr-2012 21:00:00,2.95731258,0.0565658,0.01414145
17-Apr-2012 22:00:00,3.01387838,-0.0181101999999997,-0.00452754999999994
17-Apr-2012 23:00:00,2.99576818,-0.0310134,-0.00775334999999999
18-Apr-2012 00:00:00,2.96475478,-0.0249682000000004,-0.00624205000000011
18-Apr-2012 01:00:00,2.93978658,-0.0187705999999994,-0.00469264999999985
18-Apr-2012 02:00:00,2.92101598,-0.0122173999999999,-0.00305434999999998
18-Apr-2012 03:00:00,2.90879858,-0.0121157999999997,-0.00302894999999992
18-Apr-2012 04:00:00,2.89668278,-0.0107950000000003,-0.00269875000000008
18-Apr-2012 05:00:00,2.88588778,-0.0103124000000001,-0.00257810000000003
18-Apr-2012 06:00:00,2.87557538,-0.00863600000000009,-0.00215900000000002
18-Apr-2012 07:00:00,2.86693938,0.00736600000000021,0.00184150000000005
18-Apr-2012 08:00:00,2.87430538,0.0416051999999998,0.0104012999999999
18-Apr-2012 09:00:00,2.91591058,0.0292607999999999,0.00731519999999997
18-Apr-2012 10:00:00,2.94517138,-0.00449580000000083,-0.00112395000000021
18-Apr-2012 11:00:00,2.94067558,-0.028879799999999,-0.00721994999999975
18-Apr-2012 12:00:00,2.91179578,-0.0244093999999997,-0.00610234999999992
18-Apr-2012 13:00:00,2.88738638,-0.0184150000000005,-0.00460375000000013
18-Apr-2012 14:00:00,2.86897138,-0.0109473999999996,-0.0027368499999999
18-Apr-2012 15:00:00,2.85802398,-0.0127762000000007,-0.00319405000000017
18-Apr-2012 16:00:00,2.84524778,-0.0104647999999994,-0.00261619999999985
18-Apr-2012 17:00:00,2.83478298,-0.0101092000000005,-0.00252730000000012
18-Apr-2012 18:00:00,2.82467378,-0.00784859999999998,-0.00196215
18-Apr-2012 19:00:00,2.81682518,0.00642620000000038,0.0016065500000001
18-Apr-2012 20:00:00,2.82325138,0.0474472000000001,0.0118618
18-Apr-2012 21:00:00,2.87069858,0.0817879999999995,0.0204469999999999
18-Apr-2012 22:00:00,2.95248658,0.0811022000000001,0.02027555
18-Apr-2012 23:00:00,3.03358878,-0.0426973999999998,-0.0106743499999999
19-Apr-2012 00:00:00,2.99089138,-0.0329691999999997,-0.00824229999999992
19-Apr-2012 01:00:00,2.95792218,-0.0259079999999998,-0.00647699999999996
19-Apr-2012 02:00:00,2.93201418,-0.0185674000000016,-0.00464185000000039
19-Apr-2012 03:00:00,2.91344678,-0.015239999999999,-0.00380999999999976
19-Apr-2012 04:00:00,2.89820678,-0.0131318,-0.00328295000000001
19-Apr-2012 05:00:00,2.88507498,-0.0136651999999993,-0.00341629999999982
19-Apr-2012 06:00:00,2.87140978,-0.0146558000000017,-0.00366395000000042
19-Apr-2012 07:00:00,2.85675398,-0.00838199999999922,-0.00209549999999981
19-Apr-2012 08:00:00,2.84837198,0.0213868000000002,0.00534670000000004
19-Apr-2012 09:00:00,2.86975878,0.0534162,0.01335405
19-Apr-2012 10:00:00,2.92317498,0.0672083999999993,0.0168020999999998
19-Apr-2012 11:00:00,2.99038338,-0.0111505999999992,-0.00278764999999981
19-Apr-2012 12:00:00,2.97923278,-0.0354076000000005,-0.00885190000000013
19-Apr-2012 13:00:00,2.94382518,-0.0282193999999998,-0.00705484999999995
