 "Time [day]","dt_flow [day]","dt_tran [day]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global DOM1 [mol]","Global O2(aq) [mol]","Global Tracer2 [mol]","Global CH4(aq) [mol]","Global SO4-- [mol]","Global H2S(aq) [mol]","Tracer2_inj_homo Water Mass [kg]","Tracer2_inj_homo Air Mass [kg]","Tracer2_inj_homo Water Mass [kg/day]","Tracer2_inj_homo Air Mass [kg/day]","SUM of All Water Mass and Flux [kg]","Tracer2_inj_homo DOM1 [mol]","Tracer2_inj_homo O2(aq) [mol]","Tracer2_inj_homo Tracer2 [mol]","Tracer2_inj_homo CH4(aq) [mol]","Tracer2_inj_homo SO4-- [mol]","Tracer2_inj_homo H2S(aq) [mol]","Tracer2_inj_homo DOM1 [mol/day]","Tracer2_inj_homo O2(aq) [mol/day]","Tracer2_inj_homo Tracer2 [mol/day]","Tracer2_inj_homo CH4(aq) [mol/day]","Tracer2_inj_homo SO4-- [mol/day]","Tracer2_inj_homo H2S(aq) [mol/day]"
  2.10000000E+01  5.00000000E-01  5.00000000E-01  5.58905745E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  7.62232636E-02  5.60504000E-20  1.48081549E-07  4.92627465E-03  4.67016663E-02  5.60000025E-03  5.02593246E-03 -0.00000000E+00  2.39331928E-04 -0.00000000E+00  5.58403152E+00  5.04000000E-23  5.04000000E-23  5.04000000E-03  5.04000000E-23  5.04000000E-23  5.04000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.20000000E+01  5.00000000E-01  5.00000000E-01  5.58929678E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  7.82471449E-02  5.60528000E-20  1.48004434E-07  4.90847178E-03  4.75905359E-02  5.60000026E-03  5.26526450E-03 -0.00000000E+00  2.39332079E-04 -0.00000000E+00  5.58403152E+00  5.28000000E-23  5.28000000E-23  5.28000000E-03  5.28000000E-23  5.28000000E-23  5.28000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.30000000E+01  5.00000000E-01  5.00000000E-01  5.58953612E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  8.02703902E-02  5.60552000E-20  1.47927406E-07  4.89113032E-03  4.84791984E-02  5.60000027E-03  5.50459669E-03 -0.00000000E+00  2.39332229E-04 -0.00000000E+00  5.58403152E+00  5.52000000E-23  5.52000000E-23  5.52000000E-03  5.52000000E-23  5.52000000E-23  5.52000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.40000000E+01  5.00000000E-01  5.00000000E-01  5.58977545E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  8.22930164E-02  5.60576000E-20  1.47850465E-07  4.87421149E-03  4.93676563E-02  5.60000028E-03  5.74392903E-03 -0.00000000E+00  2.39332379E-04 -0.00000000E+00  5.58403152E+00  5.76000000E-23  5.76000000E-23  5.76000000E-03  5.76000000E-23  5.76000000E-23  5.76000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.50000000E+01  5.00000000E-01  5.00000000E-01  5.59001478E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  8.43150391E-02  5.60600000E-20  1.47773611E-07  4.85768138E-03  5.02559123E-02  5.60000029E-03  5.98326152E-03 -0.00000000E+00  2.39332530E-04 -0.00000000E+00  5.58403152E+00  6.00000000E-23  6.00000000E-23  6.00000000E-03  6.00000000E-23  6.00000000E-23  6.00000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.60000000E+01  5.00000000E-01  5.00000000E-01  5.59025411E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  8.63364725E-02  5.60624000E-20  1.47696844E-07  4.84151026E-03  5.11439685E-02  5.60000030E-03  6.22259417E-03 -0.00000000E+00  2.39332681E-04 -0.00000000E+00  5.58403152E+00  6.24000000E-23  6.24000000E-23  6.24000000E-03  6.24000000E-23  6.24000000E-23  6.24000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.70000000E+01  5.00000000E-01  5.00000000E-01  5.59049345E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  8.83573300E-02  5.60648000E-20  1.47620163E-07  4.82567212E-03  5.20318273E-02  5.60000031E-03  6.46192696E-03 -0.00000000E+00  2.39332831E-04 -0.00000000E+00  5.58403152E+00  6.48000000E-23  6.48000000E-23  6.48000000E-03  6.48000000E-23  6.48000000E-23  6.48000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.80000000E+01  5.00000000E-01  5.00000000E-01  5.59073278E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  9.03776239E-02  5.60672000E-20  1.47543569E-07  4.81014409E-03  5.29194906E-02  5.60000032E-03  6.70125990E-03 -0.00000000E+00  2.39332982E-04 -0.00000000E+00  5.58403152E+00  6.72000000E-23  6.72000000E-23  6.72000000E-03  6.72000000E-23  6.72000000E-23  6.72000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.90000000E+01  5.00000000E-01  5.00000000E-01  5.59097211E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  9.23973656E-02  5.60696000E-20  1.47467061E-07  4.79490609E-03  5.38069604E-02  5.60000033E-03  6.94059300E-03 -0.00000000E+00  2.39333132E-04 -0.00000000E+00  5.58403152E+00  6.96000000E-23  6.96000000E-23  6.96000000E-03  6.96000000E-23  6.96000000E-23  6.96000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  3.00000000E+01  5.00000000E-01  5.00000000E-01  5.59121145E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  9.44165658E-02  5.60720000E-20  1.47390639E-07  4.77994039E-03  5.46942386E-02  5.60000034E-03  7.17992624E-03 -0.00000000E+00  2.39333283E-04 -0.00000000E+00  5.58403152E+00  7.20000000E-23  7.20000000E-23  7.20000000E-03  7.20000000E-23  7.20000000E-23  7.20000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
